waveform	[0]		[1]	
t0	14.09.2026  14:37:29		14.09.2026  14:37:29	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:37:29	6,563294E-1	14.09.2026  14:37:29	-1,584240E+0
14.09.2026  14:37:29	6,391079E-1	14.09.2026  14:37:29	-1,557683E+0
14.09.2026  14:37:29	6,215645E-1	14.09.2026  14:37:29	-1,532092E+0
14.09.2026  14:37:29	5,953298E-1	14.09.2026  14:37:29	-1,516480E+0
14.09.2026  14:37:29	5,753721E-1	14.09.2026  14:37:29	-1,492177E+0
14.09.2026  14:37:29	5,570239E-1	14.09.2026  14:37:29	-1,471415E+0
14.09.2026  14:37:29	5,420556E-1	14.09.2026  14:37:29	-1,447916E+0
14.09.2026  14:37:29	5,169476E-1	14.09.2026  14:37:29	-1,418623E+0
14.09.2026  14:37:29	4,953804E-1	14.09.2026  14:37:29	-1,397217E+0
14.09.2026  14:37:29	4,747790E-1	14.09.2026  14:37:29	-1,374362E+0
14.09.2026  14:37:29	4,562698E-1	14.09.2026  14:37:29	-1,349898E+0
14.09.2026  14:37:29	4,361512E-1	14.09.2026  14:37:29	-1,327687E+0
14.09.2026  14:37:29	4,165154E-1	14.09.2026  14:37:29	-1,302257E+0
14.09.2026  14:37:29	3,951092E-1	14.09.2026  14:37:29	-1,276184E+0
14.09.2026  14:37:29	3,703231E-1	14.09.2026  14:37:29	-1,250593E+0
14.09.2026  14:37:29	3,468245E-1	14.09.2026  14:37:29	-1,226772E+0
14.09.2026  14:37:29	3,297640E-1	14.09.2026  14:37:29	-1,200538E+0
14.09.2026  14:37:29	3,114158E-1	14.09.2026  14:37:29	-1,174142E+0
14.09.2026  14:37:29	2,892048E-1	14.09.2026  14:37:29	-1,149195E+0
14.09.2026  14:37:29	2,677986E-1	14.09.2026  14:37:29	-1,123443E+0
14.09.2026  14:37:29	2,473581E-1	14.09.2026  14:37:29	-1,096082E+0
14.09.2026  14:37:29	2,275614E-1	14.09.2026  14:37:29	-1,067755E+0
14.09.2026  14:37:29	2,037409E-1	14.09.2026  14:37:29	-1,039589E+0
14.09.2026  14:37:29	1,855537E-1	14.09.2026  14:37:29	-1,015607E+0
14.09.2026  14:37:29	1,651132E-1	14.09.2026  14:37:29	-9,919480E-1
14.09.2026  14:37:29	1,466041E-1	14.09.2026  14:37:29	-9,568612E-1
14.09.2026  14:37:29	1,277731E-1	14.09.2026  14:37:29	-9,328798E-1
14.09.2026  14:37:29	1,107125E-1	14.09.2026  14:37:29	-9,050357E-1
14.09.2026  14:37:29	9,687086E-2	14.09.2026  14:37:29	-8,786401E-1
14.09.2026  14:37:29	7,900554E-2	14.09.2026  14:37:29	-8,458065E-1
14.09.2026  14:37:29	6,516393E-2	14.09.2026  14:37:29	-8,182843E-1
14.09.2026  14:37:29	5,100043E-2	14.09.2026  14:37:29	-7,918886E-1
